,deployment_signal
13632,2.412826566
13633,2.404751501
13634,2.396676437
13635,2.388601372
13636,2.380526308
13637,2.372451243
13638,2.364376179
13639,2.356301114
13640,2.34822605
13641,2.340150985
13642,2.332075921
13643,2.324000856
13644,2.315925792
13645,2.307850727
13646,2.299775663
13647,2.291700598
13648,2.283625534
13649,2.275550469
13650,2.267475405
13651,2.279382468
13652,2.291289531
13653,2.303196595
13654,2.315103658
13655,2.327010722
13656,2.338917785
13657,2.350824848
13658,2.281571912
13659,2.212308975
13660,2.179106038
13661,2.104413102
13662,2.036130165
13663,1.967847229
13664,1.915054292
13665,1.864841355
13666,1.817718419
13667,1.769785482
13668,1.719502546
13669,1.677889609
13670,1.651726672
13671,1.643393736
13672,1.673710799
13673,1.722627863
13674,1.773664926
13675,1.824711989
13676,1.875749053
13677,1.926786116
13678,1.96227318
13679,1.995200243
13680,2.028117306
13681,2.05375437
13682,2.067951433
13683,2.055608497
13684,2.02195556
13685,1.976742623
13686,1.931519687
13687,1.88630675
13688,1.851713813
13689,1.818890877
13690,1.78889794
13691,1.763935004
13692,1.770732067
13693,1.78287913
13694,1.795026194
13695,1.807173257
13696,1.819320321
13697,1.831467384
13698,1.843614447
13699,1.855761511
13700,1.867908574
13701,1.880065638
13702,1.892212701
13703,1.904359764
13704,1.916506828
13705,1.928653891
13706,1.940800955
13707,1.952948018
13708,1.965095081
13709,1.977242145
13710,1.989389208
13711,2.001536272
13712,2.013683335
13713,2.031760398
13714,2.060447462
13715,2.089134525
13716,2.117821588
13717,2.142988652
13718,2.161835715
13719,2.180692779
13720,2.199539842
13721,2.211946905
13722,2.223303969
13723,2.254671032
13724,2.289388096
13725,2.346705159
13726,2.404906652
13727,2.441538146
13728,2.472599639
13729,2.500181132
13730,2.527762626
13731,2.555344119
13732,2.587535612
13733,2.603627106
13734,2.606848599
13735,2.584700092
13736,2.543641586
13737,2.492373079
13738,2.441104572
13739,2.393306066
13740,2.346067559
13741,2.309539052
13742,2.315040546
13743,2.324282039
13744,2.333533532
13745,2.342785026
13746,2.352036519
13747,2.361288012
13748,2.415739506
13749,2.555010999
13750,2.659262492
13751,2.763513986
13752,2.867755479
13753,2.965436972
13754,3.051408466
13755,3.115349959
13756,3.155211452
13757,3.166602946
13758,3.152674439
13759,3.127565932
13760,3.088677426
13761,3.051578919
13762,3.017690412
13763,2.988501906
13764,2.967633399
13765,2.946764892
13766,2.931126386
13767,2.924877879
13768,2.918629372
13769,2.912380866
13770,2.925532359
13771,2.948343852
13772,2.982575346
13773,3.016816839
13774,3.048908332
13775,3.077129826
13776,3.105361319
13777,3.123392812
13778,3.123094306
13779,3.121585799
13780,3.117917292
13781,3.114248786
13782,3.103920279
13783,3.046891772
13784,2.998473266
13785,2.941014759
13786,2.867286252
13787,2.793557746
13788,2.737359239
13789,2.741730732
13790,2.750832226
13791,2.759923719
13792,2.769025212
13793,2.778126706
13794,2.787218199
13795,2.796209692
13796,2.805291186
13797,2.814372679
13798,2.823454172
13799,2.832535666
13800,2.841617159
13801,2.83426225
13802,2.826907341
13803,2.819552432
13804,2.812197523
13805,2.804842614
13806,2.797487706
13807,2.790132797
13808,2.782777888
13809,2.775422979
13810,2.76806807
13811,2.760713161
13812,2.753358252
13813,2.746003343
13814,2.738648434
13815,2.731293525
13816,2.723938617
13817,2.716583708
13818,2.715908799
13819,2.76017389
13820,2.835718981
13821,2.951124072
13822,3.077799163
13823,3.228434254
13824,3.393319345
13825,3.559704437
13826,3.650389528
13827,3.643034619
13828,3.63567971
13829,3.628324801
13830,3.620969892
13831,3.613614983
13832,3.606260074
13833,3.598905165
13834,3.591550256
13835,3.584195348
13836,3.576840439
13837,3.56948553
13838,3.562130621
13839,3.554775712
13840,3.547420803
13841,3.540065894
13842,3.532710985
13843,3.525356076
13844,3.518001167
13845,3.510646259
13846,3.50329135
13847,3.495936441
13848,3.488581532
13849,3.481226623
13850,3.473871714
13851,3.466516805
13852,3.459161896
13853,3.451806987
13854,3.444452078
13855,3.43709717
13856,3.429742261
13857,3.422387352
13858,3.415032443
13859,3.407677534
13860,3.382602625
13861,3.315757716
13862,3.265332807
13863,3.219207898
13864,3.180342989
13865,3.154208081
13866,3.129703172
13867,3.108388263
13868,3.092123354
13869,3.075848445
13870,3.068763536
13871,3.076568627
13872,3.109893718
13873,3.155628809
13874,3.220263901
13875,3.197828992
13876,3.194382356
13877,3.201895719
13878,3.209409083
13879,3.214222447
13880,3.197755811
13881,3.181289175
13882,3.164822539
13883,3.151465903
13884,3.143039267
13885,3.15810263
13886,3.173165994
13887,3.186369358
13888,3.182642722
13889,3.159316086
13890,3.13723945
13891,3.125122814
13892,3.108046178
13893,3.087799542
13894,3.068922905
13895,3.061106269
13896,3.055429633
13897,3.068522997
13898,3.097736361
13899,3.126829725
13900,3.154913089
13901,3.183006453
13902,3.190999817
13903,3.18733318
13904,3.183666544
13905,3.179999908
13906,3.176333272
13907,3.164996636
13908,3.1327
13909,3.101833364
13910,3.070966728
13911,3.040100092
13912,3.021753455
13913,3.011446819
13914,3.002450183
13915,3.003743547
13916,3.005026911
13917,3.006320275
13918,3.007603639
13919,3.008897003
13920,2.996960367
13921,2.97663373
13922,2.949017094
13923,2.916780458
13924,2.884543822
13925,2.852317186
13926,2.81667055
13927,2.786123914
13928,2.743757278
13929,2.699500642
13930,2.655254005
13931,2.610997369
13932,2.579080733
13933,2.558374097
13934,2.567817461
13935,2.606470825
13936,2.679194189
13937,2.783867553
13938,2.890300916
13939,3.01080428
13940,3.051667644
13941,3.048001008
13942,3.044334372
13943,3.040667736
13944,3.0370011
13945,3.033334464
13946,3.029667828
13947,3.026001191
13948,3.022334555
13949,3.018667919
13950,3.015001283
13951,3.006968386
13952,2.998935489
13953,2.990902593
13954,2.982869696
13955,2.974836799
13956,2.966803902
13957,2.958771005
13958,2.950738109
13959,2.942705212
13960,2.934672315
13961,2.926639418
13962,2.918606521
13963,2.910573624
13964,2.902540728
13965,2.894507831
13966,2.886474934
13967,2.878442037
13968,2.87040914
13969,2.862376244
13970,2.854343347
13971,2.84631045
13972,2.838277553
13973,2.830244656
13974,2.822211759
13975,2.814178863
13976,2.806145966
13977,2.798113069
13978,2.790080172
13979,2.782047275
13980,2.774014378
13981,2.765981482
13982,2.757948585
13983,2.749915688
13984,2.741882791
13985,2.733849894
13986,2.721356998
13987,2.711334101
13988,2.709751204
13989,2.701718307
13990,2.69368541
13991,2.685652513
13992,2.677619617
13993,2.66958672
13994,2.661553823
13995,2.653520926
13996,2.645488029
13997,2.637455132
13998,2.629422236
13999,2.621389339
14000,2.613356442
14001,2.605323545
14002,2.597290648
14003,2.589257752
14004,2.581224855
14005,2.573191958
14006,2.565159061
14007,2.557126164
14008,2.549093267
14009,2.493600371
14010,2.448917474
14011,2.381704577
14012,2.34216168
14013,2.308158783
14014,2.282975886
14015,2.25779299
14016,2.239920093
14017,2.222977196
14018,2.206024299
14019,2.210301402
14020,2.228468506
14021,2.264545609
14022,2.295922712
14023,2.406999815
14024,2.420566918
14025,2.412534021
14026,2.402970768
14027,2.393407515
14028,2.383844262
14029,2.374281008
14030,2.364717755
14031,2.355154502
14032,2.345591248
14033,2.336027995
14034,2.326464742
14035,2.316901488
14036,2.307338235
14037,2.297774982
14038,2.288211728
14039,2.278648475
14040,2.269085222
14041,2.259521968
14042,2.249958715
14043,2.240395462
14044,2.230832209
14045,2.221268955
14046,2.211705702
14047,2.202142449
14048,2.192579195
14049,2.183015942
14050,2.173452689
14051,2.163889435
14052,2.154326182
14053,2.144762929
14054,2.135199675
14055,2.125636422
14056,2.116073169
14057,2.106509916
14058,2.096946662
14059,2.087383409
14060,2.077820156
14061,2.068256902
14062,2.058693649
14063,2.049130396
14064,2.039567142
14065,2.030003889
14066,2.020440636
14067,2.010877382
14068,2.001314129
14069,1.991750876
14070,1.982187623
14071,1.972624369
14072,1.963061116
14073,1.953497863
14074,1.943934609
14075,1.934371356
14076,1.924808103
14077,1.915244849
14078,1.905681596
14079,1.896118343
14080,1.886555089
14081,1.876991836
14082,1.867428583
14083,1.857865329
14084,1.848302076
14085,1.838738823
14086,1.82917557
14087,1.819612316
14088,1.810049063
14089,1.80048581
14090,1.790922556
14091,1.781359303
14092,1.77179605
14093,1.762232796
14094,1.752669543
14095,1.74310629
14096,1.733543036
14097,1.723979783
14098,1.71441653
14099,1.704853277
14100,1.695290023
14101,1.694603855
14102,1.693917686
14103,1.693231518
14104,1.69254535
14105,1.691859181
14106,1.691173013
14107,1.690486844
14108,1.689800676
14109,1.689114507
14110,1.688428339
14111,1.687742171
14112,1.687056002
14113,1.686369834
14114,1.685683665
14115,1.684997497
14116,1.684311328
14117,1.68362516
14118,1.682938992
14119,1.682252823
14120,1.681566655
14121,1.680880486
14122,1.680194318
14123,1.679508149
14124,1.678821981
14125,1.678135813
14126,1.677449644
14127,1.676763476
14128,1.676077307
14129,1.675391139
14130,1.67470497
14131,1.674018802
14132,1.673332634
14133,1.672646465
14134,1.671960297
14135,1.671274128
14136,1.67058796
14137,1.669901792
14138,1.669215623
14139,1.668529455
14140,1.667843286
14141,1.667157118
14142,1.666470949
14143,1.665784781
14144,1.665098613
14145,1.664412444
14146,1.663726276
14147,1.663040107
14148,1.662353939
14149,1.66166777
14150,1.660981602
14151,1.660295434
14152,1.659609265
14153,1.658923097
14154,1.658236928
14155,1.65755076
14156,1.656864591
14157,1.656178423
14158,1.655492255
14159,1.654806086
14160,1.654119918
14161,1.653433749
14162,1.652747581
14163,1.652061412
14164,1.651375244
14165,1.650689076
14166,1.650002907
14167,1.649316739
14168,1.64863057
14169,1.647944402
14170,1.647258233
14171,1.646572065
14172,1.645885897
14173,1.645199728
14174,1.64451356
14175,1.643827391
14176,1.655182226
14177,1.66653706
14178,1.677891894
14179,1.689246728
14180,1.700601562
14181,1.711956396
14182,1.72331123
14183,1.734666065
14184,1.746020899
14185,1.757375733
14186,1.768730567
14187,1.780085401
14188,1.791440235
14189,1.80279507
14190,1.814149904
14191,1.825504738
14192,1.836859572
14193,1.848214406
14194,1.85956924
14195,1.870924074
14196,1.801118909
14197,1.731303743
14198,1.697548577
14199,1.622303411
14200,1.553468245
14201,1.484633079
14202,1.431287914
14203,1.380522748
14204,1.332847582
14205,1.284362416
14206,1.23352725
14207,1.191362084
14208,1.164646918
14209,1.155761753
14210,1.185526587
14211,1.233891421
14212,1.284376255
14213,1.334871089
14214,1.385355923
14215,1.435840758
14216,1.470775592
14217,1.503150426
14218,1.53551526
14219,1.560600094
14220,1.574244928
14221,1.561349762
14222,1.527144597
14223,1.481379431
14224,1.435604265
14225,1.389839099
14226,1.354693933
14227,1.321318767
14228,1.290773602
14229,1.265258436
14230,1.27150327
14231,1.283098104
14232,1.294692938
14233,1.306287772
14234,1.317882606
14235,1.329477441
14236,1.341072275
14237,1.352667109
14238,1.364261943
14239,1.375866777
14240,1.387461611
14241,1.399056446
14242,1.41065128
14243,1.422246114
14244,1.433840948
14245,1.445435782
14246,1.457030616
14247,1.46862545
14248,1.480220285
14249,1.491815119
14250,1.503409953
14251,1.504258779
14252,1.515717606
14253,1.527176432
14254,1.538635258
14255,1.546574084
14256,1.548192911
14257,1.549821737
14258,1.551440563
14259,1.54661939
14260,1.540748216
14261,1.554887042
14262,1.572375869
14263,1.612464695
14264,1.656263521
14265,1.678492347
14266,1.695151174
14267,1.70833
14268,1.721508826
14269,1.734687653
14270,1.752476479
14271,1.754165305
14272,1.742984132
14273,1.706432958
14274,1.650971784
14275,1.58530061
14276,1.519629437
14277,1.457428263
14278,1.395787089
14279,1.344855916
14280,1.335954742
14281,1.330793568
14282,1.325642395
14283,1.320491221
14284,1.315340047
14285,1.310188874
14286,1.3502377
14287,1.475106526
14288,1.564955352
14289,1.654804179
14290,1.744643005
14291,1.827921831
14292,1.899490658
14293,1.949029484
14294,1.97448831
14295,1.971477137
14296,1.943145963
14297,1.903634789
14298,1.850343615
14299,1.798842442
14300,1.750551268
14301,1.706960094
14302,1.671688921
14303,1.636417747
14304,1.606376573
14305,1.5857254
14306,1.565074226
14307,1.544423052
14308,1.543171878
14309,1.551580705
14310,1.571409531
14311,1.591248357
14312,1.608937184
14313,1.62275601
14314,1.636584836
14315,1.640213663
14316,1.625512489
14317,1.609601315
14318,1.591530142
14319,1.573458968
14320,1.548727794
14321,1.47729662
14322,1.414475447
14323,1.342614273
14324,1.254483099
14325,1.166351926
14326,1.098198757
14327,1.090615589
14328,1.08776242
14329,1.084899252
14330,1.082046084
14331,1.079192915
14332,1.076329747
14333,1.073366578
14334,1.07049341
14335,1.067620241
14336,1.064747073
14337,1.061873905
14338,1.059000736
14339,1.056127568
14340,1.053254399
14341,1.050381231
14342,1.047508062
14343,1.044634894
14344,1.041761726
14345,1.038888557
14346,1.036015389
14347,1.03314222
14348,1.030269052
14349,1.027395883
14350,1.024522715
14351,1.021649547
14352,1.018776378
14353,1.01590321
14354,1.013030041
14355,1.010156873
14356,1.013963705
14357,1.062710536
14358,1.142737368
14359,1.262624199
14360,1.393781031
14361,1.548897862
14362,1.718264694
14363,1.889131526
14364,1.984298357
14365,1.981425189
14366,1.97855202
14367,1.975678852
14368,1.972805683
14369,1.969932515
14370,1.967059347
14371,1.964186178
14372,1.96131301
14373,1.958439841
14374,1.955566673
14375,1.952693504
14376,1.949820336
14377,1.946947168
14378,1.944073999
14379,1.941200831
14380,1.938327662
14381,1.935454494
14382,1.932581325
14383,1.929708157
14384,1.926834989
14385,1.92396182
14386,1.921088652
14387,1.918215483
14388,1.915342315
14389,1.912469147
14390,1.909595978
14391,1.90672281
14392,1.903849641
14393,1.900976473
14394,1.898103304
14395,1.895230136
14396,1.892356968
14397,1.889483799
14398,1.872375064
14399,1.837151917
14400,1.832347967
14401,1.806687896
14402,1.78395623
14403,1.766359356
14404,1.749419962
14405,1.733767291
14406,1.720151596
14407,1.706531867
14408,1.696619031
14409,1.692712248
14410,1.699099252
14411,1.710491973
14412,1.729508227
14413,1.713403791
14414,1.703470787
14415,1.697958626
14416,1.692446464
14417,1.685845226
14418,1.670660455
14419,1.655475683
14420,1.640290911
14421,1.626360594
14422,1.61441885
14423,1.611952068
14424,1.609485286
14425,1.606268251
14426,1.596222306
14427,1.578270474
14428,1.560822844
14429,1.547392696
14430,1.531961873
14431,1.515252395
14432,1.499095522
14433,1.487399828
14434,1.476567328
14435,1.473305924
14436,1.476546708
14437,1.479739088
14438,1.482524074
14439,1.485313093
14440,1.479994545
14441,1.469972801
14442,1.459951057
14443,1.449929313
14444,1.43990757
14445,1.426792043
14446,1.405222058
14447,1.38422888
14448,1.363235702
14449,1.342242524
14450,1.326299433
14451,1.313599369
14452,1.301427708
14453,1.293406638
14454,1.285381533
14455,1.277360463
14456,1.269335359
14457,1.261314288
14458,1.247956745
14459,1.231214998
14460,1.211532745
14461,1.189986962
14462,1.168441178
14463,1.146899429
14464,1.123978183
14465,1.103114081
14466,1.077482245
14467,1.051088056
14468,1.0246979
14469,0.998303711
14470,0.976887004
14471,0.959991979
14472,0.955258306
14473,0.962306823
14474,0.983097868
14475,1.016776314
14476,1.051508128
14477,1.091915239
14478,1.100198636
14479,1.090520343
14480,1.08084205
14481,1.071163757
14482,1.061485464
14483,1.051807171
14484,1.042128878
14485,1.032450585
14486,1.022772293
14487,1.013094
14488,1.003415707
14489,0.993737414
14490,0.984059121
14491,0.974380828
14492,0.964702535
14493,0.955024243
14494,0.94534595
14495,0.935667657
14496,0.925989364
14497,0.916311071
14498,0.906632778
14499,0.896954485
14500,0.887276192
14501,0.8775979
14502,0.867919607
14503,0.858241314
14504,0.848563021
14505,0.838884728
14506,0.829206435
14507,0.819528142
14508,0.80984985
14509,0.800171557
14510,0.790493264
14511,0.780814971
14512,0.771136678
14513,0.761458385
14514,0.751780092
14515,0.742101799
14516,0.732423507
14517,0.722745214
14518,0.713066921
14519,0.703388628
14520,0.693710335
14521,0.684032042
14522,0.674353749
14523,0.664675457
14524,0.653198171
14525,0.642717189
14526,0.635640578
14527,0.625962285
14528,0.616283992
14529,0.606605699
14530,0.596927407
14531,0.587249114
14532,0.577570821
14533,0.567892528
14534,0.558214235
14535,0.548535942
14536,0.538857649
14537,0.529179356
14538,0.519501064
14539,0.509822771
14540,0.500144478
14541,0.490466185
14542,0.480787892
14543,0.471109599
14544,0.461431306
14545,0.451753014
14546,0.442074721
14547,0.413252889
14548,0.388791395
14549,0.355242166
14550,0.33285395
14551,0.325337598
14552,0.321378894
14553,0.317420191
14554,0.31641006
14555,0.315775056
14556,0.315136018
14557,0.323060346
14558,0.336587365
14559,0.35733859
14560,0.376194016
14561,0.427197357
14562,0.438868913
14563,0.44182786
14564,0.444786807
14565,0.447745754
14566,0.450704701
14567,0.453663648
14568,0.456622595
14569,0.459581542
14570,0.462540489
14571,0.465499436
14572,0.468458384
14573,0.471417331
14574,0.474376278
14575,0.477335225
14576,0.480294172
14577,0.483253119
14578,0.486212066
14579,0.489171013
14580,0.49212996
14581,0.495088907
14582,0.498047854
14583,0.501006801
14584,0.503965748
14585,0.506924695
14586,0.509883642
14587,0.512842589
14588,0.515801536
14589,0.518760483
14590,0.52171943
14591,0.524678377
14592,0.527637324
14593,0.530596271
14594,0.533555218
14595,0.536514165
14596,0.539473112
14597,0.542432059
14598,0.545391006
14599,0.548349953
14600,0.5513089
14601,0.554267847
14602,0.557226794
14603,0.560185741
14604,0.563144688
14605,0.566103635
14606,0.569062582
14607,0.572021529
14608,0.574980476
14609,0.577939423
14610,0.58089837
14611,0.583857317
14612,0.586816264
14613,0.589775211
14614,0.592734158
14615,0.595693105
14616,0.598652052
14617,0.601610999
14618,0.604569946
14619,0.607528893
14620,0.61048784
14621,0.613446787
14622,0.616405734
14623,0.619364681
14624,0.622323628
14625,0.625282575
14626,0.631255047
14627,0.637227519
14628,0.643199991
14629,0.649172462
14630,0.655144934
14631,0.661117406
14632,0.667089878
14633,0.673062349
14634,0.679034821
14635,0.685007293
14636,0.690979765
14637,0.696952237
14638,0.702924708
14639,0.70889718
14640,0.714869652
14641,0.720842124
14642,0.726814595
14643,0.732787067
14644,0.738759539
14645,0.744732011
14646,0.750704483
14647,0.756676954
