HRS,MIN,WND_MEAN,WND_STD,PWR_MEAN,PWR_STD
41,15,6.08580033,1.115834456,22.11804,9.777362728
41,20,5.419784062,0.983631152,17.91456911,6.418221426
41,25,5.511381146,0.989949707,18.32496301,6.756227582
41,30,6.610953826,1.175075272,27.01092632,12.70774906
41,35,7.197959742,1.265954807,34.51448325,16.15794528
41,40,6.996545999,1.217501074,31.6744849,14.88636577
41,45,6.931193793,1.193303257,30.76853625,14.4216995
41,50,6.584197388,1.121483242,26.53048043,12.27408496
41,55,7.395293891,1.246210455,37.30577966,16.95119663
42,0,7.512814825,1.246210455,39.08924223,17.47794312
42,5,7.95236725,1.246210455,46.26203118,19.34094096
42,10,6.688692552,1.246210455,28.10698605,13.49822193
42,15,7.944890752,1.246210455,46.13398221,19.31052064
42,20,8.409689134,1.246210455,54.45649295,21.09425321
42,25,7.342205952,1.246210455,36.52102277,16.70864241
42,30,6.033234348,1.246210455,22.26777786,10.20724355
42,35,7.357207904,1.246210455,36.74142347,16.77748402
42,40,7.443073569,1.246210455,38.02334639,17.16701181
42,45,8.256768933,1.246210455,51.63896874,20.53644549
42,50,8.29147634,1.246210455,52.27179383,20.6661843
42,55,6.661844181,1.246210455,27.81579642,13.36016404
43,0,7.771505237,1.246210455,43.22094545,18.59302277
43,5,7.950941616,1.246210455,46.2375993,19.33514375
43,10,6.93601424,1.246210455,31.00008402,14.75535683
43,15,7.488008221,1.246210455,38.70764037,17.36788933
43,20,7.285765605,1.246210455,35.7016595,16.44750812
43,25,8.928637254,1.246210455,64.52936485,22.56366378
43,30,8.332408053,1.246210455,53.02316137,20.81695938
43,35,7.407771901,1.246210455,37.49216082,17.00778286
43,40,7.119488602,1.246210455,33.38246603,15.65841636
43,45,6.679588048,1.246210455,28.00773308,13.45142293
43,50,8.734075629,1.246210455,60.67044827,22.11315714
43,55,6.356266168,1.246210455,24.82063591,11.7931706
44,0,7.033016314,1.246210455,32.23558473,15.23672771
44,5,7.387496438,1.246210455,37.18968005,16.91575468
44,10,6.82316478,1.246210455,29.63330542,14.18598965
44,15,8.056670687,1.246210455,48.06881863,19.76057541
44,20,7.693760089,1.246210455,41.95113731,18.26379382
44,25,7.677183829,1.246210455,41.68342931,18.19297275
44,30,8.949686418,1.246210455,64.95150492,22.60309885
44,35,5.875285022,1.246210455,21.22773984,9.482528776
44,40,10.0989445,1.246210455,87.59887049,20.93654409
44,45,7.908607484,1.246210455,45.51538056,19.16227268
44,50,7.398476533,1.246210455,37.35324913,16.96564473
44,55,6.568383136,1.246210455,26.8375712,12.87892463
45,0,8.634831569,1.246210455,58.73732851,21.83146184
45,5,7.93975699,1.246210455,46.04617148,19.28960701
45,10,6.287934247,1.246210455,24.22987172,11.44872692
45,15,7.477551806,1.246210455,38.54759917,17.32132176
45,20,7.232297102,1.246210455,34.94013475,16.19698018
45,25,9.102068434,1.246210455,68.0274897,22.82638257
45,30,6.518193421,1.246210455,26.33496624,12.62065217
45,35,6.719031291,1.246210455,28.44148277,13.65400866
45,40,7.853644827,1.246210455,44.58730254,18.93578126
45,45,8.031482168,1.246210455,47.62903286,19.66007662
45,50,7.498216388,1.246210455,38.86434715,17.41324911
45,55,8.009445925,1.246210455,47.2460831,19.57170588
46,0,7.150839365,1.246210455,33.80851734,15.80943365
46,5,8.875040323,1.246210455,63.45820956,22.45457022
46,10,8.916251197,1.246210455,64.28133672,22.53954598
46,15,7.214672345,1.246210455,34.69232837,16.11372702
46,20,6.619488284,1.246210455,27.36564757,13.14212559
46,25,8.402923801,1.246210455,54.33025649,21.07039609
46,30,5.75004789,1.246210455,20.48986309,8.937933415
46,35,6.308506395,1.246210455,24.40476686,11.55203386
46,40,8.101662173,1.246210455,48.85977607,19.93865779
46,45,9.088452374,1.246210455,67.75146243,22.81111212
46,50,6.588641359,1.246210455,27.04493217,12.9832529
46,55,7.961013495,1.246210455,46.41036025,19.37606571
47,0,8.102601193,1.246210455,48.87635779,19.94235429
47,5,8.194669495,1.246210455,50.51661837,20.30039944
47,10,6.086739115,1.246210455,22.64971217,10.46134167
47,15,7.21296715,1.246210455,34.66843886,16.10565463
47,20,7.743902651,1.246210455,42.76745927,18.47667861
47,25,8.577640426,1.246210455,57.63564641,21.65589188
47,30,7.496685388,1.246210455,38.84081542,17.40645255
47,35,7.319464093,1.246210455,36.18898909,16.60382988
47,40,7.280978713,1.246210455,35.63289228,16.42520402
47,45,7.155914777,1.246210455,33.87799351,15.83378579
47,50,6.881453332,1.246210455,30.32963274,14.4811893
47,55,9.657560509,1.246210455,79.25429356,22.53402571
48,0,10.33946446,1.109616214,92.15809975,18.83846202
48,5,9.502878592,1.029457229,76.23130069,21.44563751
48,10,11.40872448,1.25414308,104.5159012,11.68971221
48,15,10.94166892,1.222789158,100.1650116,15.18448733
48,20,10.31600031,1.173114941,91.55344785,19.3465188
48,25,10.70332129,1.240677507,97.12358237,17.10130068
48,30,9.117109065,1.081123222,68.16550454,21.71193757
48,35,8.721326798,1.064349,60.08211368,20.67001033
48,40,7.781862121,0.985548711,42.87580536,16.5113208
48,45,8.98589466,1.192793701,65.61254391,22.30121179
48,50,8.772249779,1.233230035,61.39971723,22.1197583
48,55,8.29264534,1.246515348,52.29378349,20.67289727
49,0,9.14554872,1.480979517,69.05488734,24.24602315
49,5,8.770575281,1.53734331,61.79239496,24.08637892
49,10,8.415083953,1.599447576,55.1894354,23.51318422
49,15,8.674103,1.785739056,60.25660708,25.23210883
49,20,8.36626211,1.85871634,54.73235443,24.7876938
49,25,7.475746347,1.782024884,39.95512685,20.55706138
49,30,7.152971616,1.815963319,35.61966543,19.02293988
49,35,7.231488089,1.938743062,37.04247041,20.06736225
49,40,7.285366783,2.044152935,38.09336081,20.87079223
49,45,7.021946766,2.043900378,34.75596943,19.41776376
49,50,7.210122352,2.159853247,37.4813408,21.00029044
49,55,7.033090672,2.154167092,35.2674743,19.99293517
50,0,7.101575443,2.213762464,36.29848043,20.64513099
50,5,6.741258812,2.133023462,31.91439658,18.25514181
50,10,6.283657442,2.015271865,27.17508407,15.19218187
50,15,6.428337653,2.088025177,28.69933292,16.30819764
50,20,6.619879571,2.176259742,30.83409997,17.77087586
50,25,6.132004952,2.03861957,26.0553113,14.50076002
50,30,6.014611599,2.020114323,25.1216032,13.81668471
50,35,5.960186149,2.020118781,24.74086198,13.54424601
50,40,6.064595518,2.072134202,25.67637093,14.30480089
50,45,6.20683651,2.136339054,27.00371027,15.33385
50,50,6.031288344,2.090743136,25.50343696,14.21831844
50,55,6.106626046,2.132885247,26.21461192,14.7934604
51,0,4.510580689,0.940030851,15.17275705,4.099229721
51,5,4.456696259,0.972106305,15.16108786,4.115703141
51,10,4.511081431,1.030829705,15.43845332,4.398810263
51,15,4.455363851,1.068705821,15.434437,4.426674324
51,20,4.422079039,1.115971259,15.50096435,4.523166267
51,25,4.401803255,1.171175151,15.6132044,4.667607372
51,30,4.479322716,1.258717002,16.01413762,5.1085193
51,35,4.574987014,1.359653643,16.5118591,5.666976822
51,40,4.40528907,1.386158406,16.20289982,5.39185829
51,45,4.345906537,1.449243603,16.24499758,5.481825637
51,50,4.587738284,1.623002326,17.28354035,6.65284887
51,55,4.500182744,1.690884919,17.24784019,6.674751126
52,0,4.557874228,1.821371854,17.75759013,7.297272558
52,5,4.637239678,1.973256534,18.4083363,8.08144723
52,10,4.651890316,2.107949169,18.83450761,8.62474275
52,15,4.64106908,2.236694547,19.16507772,9.066015837
52,20,4.595142415,2.349812101,19.33698064,9.333339903
52,25,4.578829021,2.476720209,19.63763879,9.740130489
52,30,4.52382727,2.578885814,19.74226707,9.927263251
52,35,4.645928567,2.780309425,20.71145615,11.0605607
52,40,4.629472691,2.896633163,20.97779274,11.4182347
52,45,4.605527525,3.00077482,21.18069809,11.70168257
52,50,4.712545347,3.184663059,22.09714137,12.74331919
52,55,4.68302649,3.269111289,22.21841044,12.9278241
53,0,4.720100258,3.389503868,22.70304367,13.48793983
53,5,4.735385231,3.483384741,23.02886164,13.87143247
53,10,4.73224146,3.535157529,23.16087821,14.03679113
53,15,4.790304372,3.521976616,23.36792172,14.22068135
53,20,4.923533755,3.504917107,23.90409133,14.70072625
53,25,4.964115267,3.40136512,23.78663482,14.50509035
53,30,4.917667522,3.225423604,23.06374722,13.68944378
53,35,5.003130692,3.126595297,23.15052228,13.68013532
53,40,5.028638291,2.984670135,22.83905064,13.26324162
53,45,5.0974653,2.869285223,22.79940167,13.1149452
53,50,5.191707052,2.772520482,22.93842737,13.1400716
53,55,5.221588102,2.651983706,22.69974389,12.79950543
54,0,5.169177758,2.508578771,22.00105911,12.02112029
54,5,5.231288555,2.442039527,22.07409185,12.0127548
54,10,5.19696844,2.349624834,21.61989217,11.50398799
54,15,5.148928038,2.269078509,21.15014988,10.99089551
54,20,5.222935316,2.256704344,21.43722776,11.23508158
54,25,5.325109455,2.267652747,21.9488219,11.69858867
54,30,5.176206586,2.182148256,20.98965336,10.74830275
54,35,5.014395499,2.100346511,20.06775278,9.811558929
54,40,4.925772257,2.055542688,19.59799505,9.321733803
54,45,4.79454775,1.996803034,18.96822705,8.656725639
54,50,4.764907723,1.981902601,18.8278872,8.505352376
54,55,4.706303187,1.95424008,18.56280224,8.218556484
55,0,4.652038783,1.925499152,18.31663921,7.948062461
55,5,4.620307056,1.901505749,18.15609441,7.766470737
55,10,4.474539806,1.826703237,17.55233755,7.093590364
55,15,4.336079953,1.752428226,17.01749331,6.488703098
55,20,4.258476486,1.701091317,16.71168775,6.137008207
55,25,4.334093539,1.709221502,16.90024614,6.33629508
55,30,4.429562882,1.72339713,17.16170146,6.613813366
55,35,4.427464501,1.699080797,17.09151762,6.523385207
55,40,4.464596607,1.690465269,17.15842828,6.584244411
55,45,4.418619773,1.652082662,16.94476314,6.337784841
55,50,4.281121463,1.582725658,16.45642474,5.791696779
55,55,4.29444834,1.572756735,16.4588579,5.786883312
56,0,4.337413904,1.577269509,16.5629496,5.89505164
56,5,4.226702903,1.530241587,16.21027605,5.506455445
56,10,4.108737927,1.48472717,15.87013166,5.135804232
56,15,4.160515512,1.503967697,16.0147398,5.292683643
56,20,4.172163392,1.511652513,16.05628801,5.339398158
56,25,4.186359509,1.522809126,16.1117994,5.402574152
56,30,4.193771372,1.53365089,16.15360203,5.451945733
56,35,4.339882925,1.597303792,16.62078858,5.968404177
56,40,4.44041962,1.646201988,16.98059026,6.369279953
56,45,4.466731896,1.668994894,17.1055213,6.513517403
56,50,4.412936138,1.662486673,16.95917834,6.360531956
56,55,4.417259157,1.678108725,17.01108709,6.42534678
57,0,4.345843528,1.664831677,16.81083912,6.211816145
57,5,4.246580622,1.640179255,16.53090727,5.908540016
57,10,4.527038408,1.762402454,17.51270746,7.000913471
57,15,4.49781013,1.764316067,17.44239357,6.931422052
57,20,4.423590361,1.747602578,17.21197762,6.683999179
57,25,4.349104022,1.729542766,16.9877225,6.441048425
57,30,4.502573136,1.801317941,17.55572371,7.076488023
57,35,4.737227127,1.905237069,18.51641093,8.128026601
57,40,4.78364331,1.932582017,18.74328318,8.376277792
57,45,4.495334862,1.822700398,17.59525616,7.134030511
57,50,4.437437549,1.804006121,17.39713927,6.917220068
57,55,4.54342148,1.850016258,17.79778716,7.361837709
58,0,4.597849776,1.872924727,18.011763,7.596959798
58,5,4.53572942,1.846027985,17.7660451,7.326402713
58,10,4.593121584,1.865587805,17.97791963,7.556657702
58,15,4.548100231,1.841619472,17.78723123,7.344165513
58,20,4.540783475,1.831306365,17.73901105,7.286823943
58,25,4.516057547,1.812593255,17.62182733,7.152735098
58,30,4.513903016,1.801800366,17.58658744,7.108164124
58,35,4.512934979,1.790538849,17.55319623,7.065094085
58,40,4.54118675,1.790097427,17.62629107,7.138602229
58,45,4.531414908,1.774166472,17.55655217,7.054942144
58,50,4.47039588,1.7381662,17.30193708,6.767916591
58,55,4.351532727,1.680225981,16.86406388,6.27760366
59,0,4.271091038,1.637971181,16.57718937,5.95414423
59,5,4.18176974,1.59327875,16.27975826,5.620188947
59,10,4.237979432,1.604740132,16.42271923,5.773329707
59,15,4.42442017,1.66565713,16.99477174,6.399032608
59,20,4.396684498,1.64636335,16.87832563,6.266149887
59,25,4.367975182,1.627636021,16.76308513,6.135161854
59,30,4.528097514,1.679933392,17.28833876,6.706345936
59,35,4.435026767,1.63911599,16.94874145,6.331538589
59,40,4.281388943,1.577202198,16.44275614,5.773888516
59,45,4.365171227,1.603827948,16.69402229,6.047222549
59,50,4.399383208,1.613159382,16.79627487,6.157480975
59,55,4.472487833,1.637749679,17.03479669,6.417007315
60,0,4.270974226,1.562891045,16.38412527,5.704423995
60,5,4.17156799,1.526508729,16.09239023,5.385625888
60,10,4.089677396,1.49755731,15.86691795,5.140870626
60,15,3.950778824,1.448664026,0,0
60,20,4.107428013,1.509177658,15.92808358,5.209487602
60,25,4.130714615,1.5218561,16.00286943,5.292703797
60,30,4.210001627,1.556315967,16.24298855,5.557546505
60,35,4.357152668,1.61722357,16.7113386,6.074911138
60,40,4.53801825,1.692250042,17.34771226,6.776239542
60,45,4.566737512,1.712017701,17.47733061,6.922894115
60,50,4.443865587,1.675840713,17.06857825,6.481729634
60,55,4.320161927,1.639831574,16.68836293,6.068606343
61,0,4.162344095,1.591159604,16.23605114,5.574356121
61,5,4.075233455,1.569767322,16.01717236,5.338174588
61,10,4.199863319,1.630797508,16.41043302,5.779006191
61,15,4.225845243,1.654530123,16.52393362,5.911531129
61,20,4.353231775,1.718805744,16.96910994,6.413921271
61,25,4.617163747,1.838442687,17.96927727,7.524603783
61,30,4.840692636,1.943572326,18.96323863,8.600912091
61,35,4.843873619,1.960739321,19.02529411,8.677699378
61,40,4.852757951,1.979820503,19.11253907,8.78067904
61,45,5.053762961,2.077316878,20.14937713,9.863165277
61,50,4.968276618,2.056611294,19.75736135,9.474102953
61,55,4.985449676,2.077241932,19.8854568,9.616283486
62,0,4.937323646,2.069475378,19.6826012,9.416342943
62,5,5.289533861,2.228928749,21.65239532,11.39281268
62,10,4.707234273,1.992777952,18.67686557,8.366304053
62,15,4.48929782,1.907969303,17.8115589,7.423213983
62,20,4.281361015,1.825330013,17.08069022,6.607314707
62,25,4.265494827,1.822815809,17.03824532,6.561421949
62,30,4.085571077,1.748504271,16.47241024,5.921373906
62,35,4.379446294,1.875333182,17.44323019,7.019612061
62,40,4.876488006,2.087336614,19.5178601,9.276488906
62,45,5.000694426,2.137450636,20.13005557,9.908690765
62,50,4.929827255,2.101855017,19.75397675,9.516868466
62,55,4.744612233,2.015434257,18.86062739,8.568466379
63,0,4.789152884,2.024311282,19.03156075,8.744471183
63,5,4.748788938,1.994703341,18.8135817,8.503115461
63,10,4.715463978,1.965858668,18.62472429,8.290378122
63,15,4.359896239,1.801915845,17.20274549,6.716265315
63,20,4.108289337,1.681471721,16.35332565,5.754346816
63,25,4.437073077,1.796705342,17.3766464,6.890544556
63,30,4.405655864,1.76346627,17.21080384,6.695164393
63,35,4.559582036,1.802717518,17.71043341,7.234028753
63,40,4.713230549,1.839438659,18.25201772,7.806689299
63,45,4.725303548,1.819408632,18.23022181,7.766744281
63,50,4.487121399,1.703840205,17.25048541,6.688039744
63,55,4.187008546,1.567523673,16.22551093,5.54762688
64,0,4.305558494,1.589081253,16.52482424,5.865416381
64,5,4.384458646,1.595352144,16.71500366,6.061837368
64,10,4.232210914,1.518291169,16.19088078,5.478629334
64,15,4.376806561,1.548129585,16.57279735,5.882726177
64,20,4.190874664,1.461585783,15.96612355,5.215623728
64,25,4.272520537,1.469176793,16.14592126,5.398858694
64,30,4.27975649,1.451020174,16.11357652,5.353764224
64,35,3.955084917,1.322096038,0,0
64,40,3.85993752,1.272105009,0,0
64,45,3.971172943,1.290251048,0,0
64,50,3.797743327,1.216369497,0,0
64,55,3.858401812,1.218142086,0,0
65,0,3.948335274,1.228613142,0,0
65,5,3.952612048,1.212130658,0,0
65,10,4.479115304,1.353529736,16.27495566,5.434802156
65,15,3.862169883,1.149887467,0,0
65,20,3.396107164,0.996053873,0,0
65,25,3.55759861,1.027672961,0,0
65,30,3.706835533,1.054401349,0,0
65,35,4.073472556,1.140691973,14.94833885,4.048908112
65,40,3.785183486,1.043218601,0,0
65,45,4.00910232,1.087154747,14.71121021,3.810522027
65,50,3.762262407,1.003477301,0,0
65,55,3.65882491,0.959535219,0,0
66,0,2.607174822,0.959535219,0,0
66,5,2.669061571,0.959535219,0,0
66,10,2.602069815,0.959535219,0,0
66,15,2.544407461,0.959535219,0,0
66,20,3.188310539,0.959535219,0,0
66,25,2.79303169,0.959535219,0,0
66,30,2.683782472,0.959535219,0,0
66,35,2.60892232,0.959535219,0,0
66,40,2.700998424,0.959535219,0,0
66,45,2.934792423,0.959535219,0,0
66,50,2.467530864,0.959535219,0,0
66,55,2.504481969,0.959535219,0,0
67,0,2.838816332,0.959535219,0,0
67,5,2.5171943,0.959535219,0,0
67,10,2.367379652,0.959535219,0,0
67,15,2.928931957,0.959535219,0,0
67,20,2.585227408,0.959535219,0,0
67,25,3.060352286,0.959535219,0,0
67,30,3.385588246,0.959535219,0,0
67,35,2.911427284,0.959535219,0,0
67,40,2.529296676,0.959535219,0,0
67,45,2.229387272,0.959535219,0,0
67,50,2.877081312,0.959535219,0,0
67,55,2.430970103,0.959535219,0,0
68,0,2.45654959,0.959535219,0,0
68,5,2.386430879,0.959535219,0,0
68,10,2.731378188,0.959535219,0,0
68,15,2.881707728,0.959535219,0,0
68,20,2.687403987,0.959535219,0,0
68,25,2.911692585,0.959535219,0,0
68,30,2.673391771,0.959535219,0,0
68,35,2.414561826,0.959535219,0,0
68,40,3.40464431,0.959535219,0,0
68,45,2.588054397,0.959535219,0,0
68,50,2.848239993,0.959535219,0,0
68,55,2.821829408,0.959535219,0,0
69,0,2.816995618,0.959535219,0,0
69,5,2.493419863,0.959535219,0,0
69,10,2.418997371,0.959535219,0,0
69,15,2.858262915,0.959535219,0,0
69,20,2.776866436,0.959535219,0,0
69,25,2.983097167,0.959535219,0,0
69,30,2.32631762,0.959535219,0,0
69,35,2.499354099,0.959535219,0,0
69,40,2.99192586,0.959535219,0,0
69,45,2.802481547,0.959535219,0,0
69,50,2.397831754,0.959535219,0,0
69,55,2.744728391,0.959535219,0,0
70,0,2.835462688,0.959535219,0,0
70,5,2.790236618,0.959535219,0,0
70,10,2.852568887,0.959535219,0,0
70,15,2.546690487,0.959535219,0,0
70,20,2.521943591,0.959535219,0,0
70,25,2.828551092,0.959535219,0,0
70,30,2.549240751,0.959535219,0,0
70,35,2.607836364,0.959535219,0,0
70,40,3.010319506,0.959535219,0,0
70,45,3.016185524,0.959535219,0,0
70,50,2.612735233,0.959535219,0,0
70,55,2.718089942,0.959535219,0,0
71,0,2.759959189,0.959535219,0,0
71,5,2.931413421,0.959535219,0,0
71,10,2.417906262,0.959535219,0,0
71,15,2.737209384,0.959535219,0,0
71,20,2.658545001,0.959535219,0,0
71,25,2.760596636,0.959535219,0,0
71,30,2.546322859,0.959535219,0,0
71,35,2.527929264,0.959535219,0,0
71,40,2.579581517,0.959535219,0,0
71,45,2.523174652,0.959535219,0,0
71,50,2.642404805,0.959535219,0,0
71,55,3.275191544,0.959535219,0,0
72,0,9.477209547,1.486107955,75.54967439,24.11123576
72,5,7.285236029,1.151471224,35.44880653,15.82046392
72,10,7.748866902,1.223070106,42.79962197,18.32475736
72,15,7.08262024,1.107513567,32.48406409,14.61912738
72,20,7.212557712,1.109736802,34.29726845,15.21893069
72,25,7.830436064,1.178572355,44.05901069,18.3175116
72,30,6.049758208,0.88631558,20.92755359,8.358546863
72,35,7.362837049,1.045558127,36.34828638,15.40747435
72,40,6.328416224,0.868000714,23.06659643,9.557336479
72,45,6.728148489,0.888756161,27.29832211,11.61347294
72,50,6.920434631,0.8783662,29.67321416,12.41730803
72,55,6.516802924,0.79336018,24.60102284,10.01407814
73,0,6.845679293,0.798419319,28.4706225,11.56351596
